Name,Rarity,Slot,Outfit,Level,Elegant,Fresh,Sweet,Sexy,Cool,Blings,Threads,Bubbles,Labels,Source,Style
Diving Teaser,3,Socks,,5,47,138,47,33,284,0,0,0,,,Cool
Dreamy Blossom,3,Socks,,0,0,104,13,54,7,0,0,0,,,Fresh
Dreamy Blossom,3,Socks,,1,14,130,0,68,22,0,0,0,,,Fresh
Dreamy Blossom,3,Socks,,2,18,162,21,84,27,0,0,0,,,Fresh
Dreamy Blossom,3,Socks,,3,21,198,25,103,33,0,0,0,,,Fresh
Dreamy Blossom,3,Socks,,4,26,240,30,125,40,0,0,0,,,Fresh
Dreamy Blossom,3,Socks,,5,31,286,36,149,47,0,0,0,,,Fresh
Midday Nap,3,Socks,,0,104,15,51,16,14,0,0,0,,,Elegant
Midday Nap,3,Socks,,1,130,19,64,20,18,0,0,0,,,Elegant
Midday Nap,3,Socks,,2,162,24,80,25,22,0,0,0,,,Elegant
Midday Nap,3,Socks,,3,198,29,0,31,27,0,0,0,,,Elegant
Midday Nap,3,Socks,,4,240,35,118,37,33,0,0,0,,,Elegant
Midday Nap,3,Socks,,5,286,42,141,44,39,0,0,0,,,Elegant
Dreamy Starlight,3,Socks,,0,0,10,52,109,19,0,0,0,,,Sexy
Dreamy Starlight,3,Socks,,1,14,13,65,137,24,0,0,0,,,Sexy
Dreamy Starlight,3,Socks,,2,18,16,81,169,30,0,0,0,,,Sexy
Dreamy Starlight,3,Socks,,3,21,19,99,208,37,0,0,0,,,Sexy
Dreamy Starlight,3,Socks,,4,26,23,120,251,44,0,0,0,,,Sexy
Dreamy Starlight,3,Socks,,5,31,28,143,300,53,0,0,0,,,Sexy
Interwoven with Love,5,Socks,,0,186,22,22,87,23,0,0,0,,,Elegant
Interwoven with Love,5,Socks,,1,233,28,28,109,29,0,0,0,,,Elegant
Interwoven with Love,5,Socks,,2,289,35,35,135,36,0,0,0,,,Elegant
Interwoven with Love,5,Socks,,3,354,42,42,166,44,0,0,0,,,Elegant
Interwoven with Love,5,Socks,,4,428,51,51,201,53,0,0,0,,,Elegant
Interwoven with Love,5,Socks,,5,512,61,61,240,64,0,0,0,,,Elegant
Imminent Bloom,5,Socks,,0,90,176,26,25,23,0,0,0,,,Fresh
Imminent Bloom,5,Socks,,1,113,220,33,32,29,0,0,0,,,Fresh
Imminent Bloom,5,Socks,,2,140,273,41,39,36,0,0,0,,,Fresh
Imminent Bloom,5,Socks,,3,171,335,50,48,44,0,0,0,,,Fresh
Imminent Bloom,5,Socks,,4,207,405,60,58,53,0,0,0,,,Fresh
Imminent Bloom,5,Socks,,5,248,484,72,69,64,0,0,0,,,Fresh
Windborne Memories,5,Socks,,0,88,21,18,182,31,0,0,0,,,Sexy
Windborne Memories,5,Socks,,1,110,27,23,228,39,0,0,0,,,Sexy
Windborne Memories,5,Socks,,2,137,33,28,283,49,0,0,0,,,Sexy
Windborne Memories,5,Socks,,3,168,40,35,346,59,0,0,0,,,Sexy
Windborne Memories,5,Socks,,4,203,49,42,419,72,0,0,0,,,Sexy
Windborne Memories,5,Socks,,5,242,58,50,501,86,0,0,0,,,Sexy
Peachfall Page,3,Socks,,0,0,51,104,12,16,0,0,0,,,Sweet
Peachfall Page,3,Socks,,1,22,64,130,15,20,0,0,0,,,Sweet
Peachfall Page,3,Socks,,2,27,80,162,19,25,0,0,0,,,Sweet
Peachfall Page,3,Socks,,3,33,0,198,23,31,0,0,0,,,Sweet
Peachfall Page,3,Socks,,4,40,118,240,28,37,0,0,0,,,Sweet
Peachfall Page,3,Socks,,5,47,141,286,33,44,0,0,0,,,Sweet
Sunflower Long Socks,4,Socks,,0,14,20,144,19,73,0,0,0,,,Sweet
Sunflower Long Socks,4,Socks,,1,18,25,180,24,92,0,0,0,,,Sweet
Sunflower Long Socks,4,Socks,,2,22,31,224,30,4,0,0,0,,,Sweet
Sunflower Long Socks,4,Socks,,3,27,38,274,37,139,0,0,0,,,Sweet
Sunflower Long Socks,4,Socks,,4,33,46,332,44,168,0,0,0,,,Sweet
Sunflower Long Socks,4,Socks,,5,39,55,396,53,201,0,0,0,,,Sweet
Frosted Sprinkles,3,Socks,,0,9,103,52,20,16,0,0,0,,,Fresh
Frosted Sprinkles,3,Socks,,1,0,129,65,25,20,0,0,0,,,Fresh
Frosted Sprinkles,3,Socks,,2,14,160,81,31,25,0,0,0,,,Fresh
Frosted Sprinkles,3,Socks,,3,18,196,99,38,31,0,0,0,,,Fresh
Frosted Sprinkles,3,Socks,,4,21,237,120,46,37,0,0,0,,,Fresh
Frosted Sprinkles,3,Socks,,5,25,284,143,55,44,0,0,0,,,Fresh
Ultra-Vibrant Stripes,3,Socks,,0,14,18,105,12,51,0,0,0,,,Sweet
Ultra-Vibrant Stripes,3,Socks,,1,18,23,132,15,64,0,0,0,,,Sweet
Ultra-Vibrant Stripes,3,Socks,,2,22,28,163,19,80,0,0,0,,,Sweet
Ultra-Vibrant Stripes,3,Socks,,3,27,35,200,23,0,0,0,0,,,Sweet
Ultra-Vibrant Stripes,3,Socks,,4,33,42,242,28,118,0,0,0,,,Sweet
Ultra-Vibrant Stripes,3,Socks,,5,39,50,289,33,141,0,0,0,,,Sweet
Down-to-Earth,2,Socks,,0,8,77,10,12,12,0,0,0,,,Fresh
Down-to-Earth,2,Socks,,1,10,0,13,15,15,0,0,0,,,Sexy
Down-to-Earth,2,Socks,,2,13,120,16,19,19,0,0,0,,,Fresh
Down-to-Earth,2,Socks,,3,16,147,19,23,23,0,0,0,,,Fresh
Down-to-Earth,2,Socks,,4,19,178,23,28,28,0,0,0,,,Fresh
Down-to-Earth,2,Socks,,5,22,212,28,33,33,0,0,0,,,Fresh
Everlasting Lace,2,Socks,,0,32,63,10,9,6,0,0,0,,,Fresh
Everlasting Lace,2,Socks,,1,40,79,13,12,8,0,0,0,,,Fresh
Everlasting Lace,2,Socks,,2,50,98,16,14,10,0,0,0,,,Fresh
Everlasting Lace,2,Socks,,3,61,120,19,18,12,0,0,0,,,Fresh
Everlasting Lace,2,Socks,,4,74,145,23,21,14,0,0,0,,,Fresh
Everlasting Lace,2,Socks,,5,88,174,28,25,7,0,0,0,,,Fresh
Fearless Night,2,Socks,,0,0,7,9,31,61,0,0,0,,,Cool
Fearless Night,2,Socks,,1,15,9,12,39,77,0,0,0,,,Cool
Fearless Night,2,Socks,,2,19,0,14,49,95,0,0,0,,,Cool
Fearless Night,2,Socks,,3,23,14,18,59,116,0,0,0,,,Cool
Fearless Night,2,Socks,,4,28,0,21,72,141,0,0,0,,,Cool
Fearless Night,2,Socks,,5,33,20,25,86,168,0,0,0,,,Cool
Save the Longstocking,3,Socks,,0,13,15,14,104,54,0,0,0,,,Sexy
Save the Longstocking,3,Socks,,1,0,19,18,130,68,0,0,0,,,Sexy
Save the Longstocking,3,Socks,,2,21,24,22,162,84,0,0,0,,,Sexy
Save the Longstocking,3,Socks,,3,25,29,27,198,103,0,0,0,,,Sexy
Save the Longstocking,3,Socks,,4,30,35,33,240,125,0,0,0,,,Sexy
Save the Longstocking,3,Socks,,5,36,42,39,286,149,0,0,0,,,Sexy
White Tights,2,Socks,,0,30,62,10,7,11,0,0,0,,,Fresh
White Tights,2,Socks,,1,38,78,13,9,14,0,0,0,,,Fresh
White Tights,2,Socks,,2,47,0,16,0,18,0,0,0,,,Elegant
White Tights,2,Socks,,3,57,118,19,14,21,0,0,0,,,Fresh
White Tights,2,Socks,,4,69,143,23,0,26,0,0,0,,,Fresh
White Tights,2,Socks,,5,83,171,28,20,31,0,0,0,,,Fresh
Rouge and Verdant,3,Socks,,0,53,18,100,10,19,0,0,0,,,Sweet
Rouge and Verdant,3,Socks,,1,67,23,125,13,24,0,0,0,,,Sweet
Rouge and Verdant,3,Socks,,2,83,28,155,16,30,0,0,0,,,Sweet
Rouge and Verdant,3,Socks,,3,101,35,190,19,37,0,0,0,,,Sweet
Rouge and Verdant,3,Socks,,4,122,42,230,23,44,0,0,0,,,Sweet
Rouge and Verdant,3,Socks,,5,146,50,275,28,53,0,0,0,,,Sweet
Midnight Bloom,3,Socks,,0,19,21,33,96,30,0,0,0,,,Sexy
Midnight Bloom,3,Socks,,1,24,27,42,120,38,0,0,0,,,Sexy
Midnight Bloom,3,Socks,,2,30,33,52,149,47,0,0,0,,,Sexy
Midnight Bloom,3,Socks,,3,37,40,63,183,57,0,0,0,,,Sexy
Midnight Bloom,3,Socks,,4,44,49,76,221,69,0,0,0,,,Sexy
Midnight Bloom,3,Socks,,5,53,58,91,264,83,0,0,0,,,Sexy
Free Spirit,2,Socks,,0,14,13,21,59,14,0,0,0,,,Sexy
Free Spirit,2,Socks,,1,18,0,27,74,18,0,0,0,,,Sexy
Free Spirit,2,Socks,,2,22,21,33,92,22,0,0,0,,,Sexy
Free Spirit,2,Socks,,3,27,25,40,113,27,0,0,0,,,Sexy
Free Spirit,2,Socks,,4,33,30,49,136,33,0,0,0,,,Sexy
Free Spirit,2,Socks,,5,39,36,58,163,39,0,0,0,,,Sexy
Monochrome Stripes,2,Socks,,0,7,33,9,7,63,0,0,0,,,Cool
Monochrome Stripes,2,Socks,,1,9,42,0,9,79,0,0,0,,,Cool
Monochrome Stripes,2,Socks,,2,0,52,14,0,98,0,0,0,,,Cool
Monochrome Stripes,2,Socks,,3,14,63,18,14,120,0,0,0,,,Cool
Monochrome Stripes,2,Socks,,4,0,76,21,0,145,0,0,0,,,Cool
Monochrome Stripes,2,Socks,,5,20,91,25,20,174,0,0,0,,,Cool
Sweet Dreams,3,Socks,,0,13,54,110,0,12,0,0,0,,,Sweet
Sweet Dreams,3,Socks,,1,0,68,138,14,15,0,0,0,,,Sweet
Sweet Dreams,3,Socks,,2,21,84,171,18,19,0,0,0,,,Sweet
Sweet Dreams,3,Socks,,3,25,103,209,21,23,0,0,0,,,Sweet
Sweet Dreams,3,Socks,,4,30,125,253,26,28,0,0,0,,,Sweet
Sweet Dreams,3,Socks,,5,36,149,303,31,33,0,0,0,,,Sweet
Rhythmic Pulse,4,Socks,,0,58,21,114,15,11,0,0,0,,,Sweet
Rhythmic Pulse,4,Socks,,1,73,27,143,19,14,0,0,0,,,Sweet
Rhythmic Pulse,4,Socks,,2,90,33,0,24,18,0,0,0,,,Elegant
Rhythmic Pulse,4,Socks,,3,0,40,217,29,21,0,0,0,,,Sweet
Rhythmic Pulse,4,Socks,,4,134,49,263,35,26,0,0,0,,,Sweet
Rhythmic Pulse,4,Socks,,5,160,58,314,42,31,0,0,0,,,Sweet
Twilight Daydream,4,Socks,,0,58,4,15,0,15,0,0,0,,,Elegant
Twilight Daydream,4,Socks,,1,73,143,19,22,19,0,0,0,,,Fresh
Twilight Daydream,4,Socks,,2,90,0,24,27,24,0,0,0,,,Elegant
Twilight Daydream,4,Socks,,3,0,217,29,33,29,0,0,0,,,Fresh
Twilight Daydream,4,Socks,,4,134,263,35,40,35,0,0,0,,,Fresh
Twilight Daydream,4,Socks,,5,160,314,42,47,42,0,0,0,,,Fresh
Breezy Cotton,4,Socks,,0,18,136,72,23,20,0,0,0,,,Fresh
Breezy Cotton,4,Socks,,1,23,170,90,29,25,0,0,0,,,Fresh
Breezy Cotton,4,Socks,,2,28,211,0,36,31,0,0,0,,,Fresh
Breezy Cotton,4,Socks,,3,35,259,137,44,38,0,0,0,,,Fresh
Breezy Cotton,4,Socks,,4,42,313,166,53,46,0,0,0,,,Fresh
Breezy Cotton,4,Socks,,5,50,374,198,64,55,0,0,0,,,Fresh
Blooming Path,4,Socks,,0,70,14,139,23,24,0,0,0,,,Sweet
Blooming Path,4,Socks,,1,88,18,174,29,30,0,0,0,,,Sweet
Blooming Path,4,Socks,,2,109,22,216,36,38,0,0,0,,,Sweet
Blooming Path,4,Socks,,3,133,27,265,44,46,0,0,0,,,Sweet
Blooming Path,4,Socks,,4,161,33,320,53,56,0,0,0,,,Sweet
Blooming Path,4,Socks,,5,193,39,383,64,66,0,0,0,,,Sweet
New Colors,4,Socks,,0,23,138,67,23,19,0,0,0,,,Fresh
New Colors,4,Socks,,1,29,173,84,29,24,0,0,0,,,Fresh
New Colors,4,Socks,,2,36,214,104,36,30,0,0,0,,,Fresh
New Colors,4,Socks,,3,44,263,128,44,37,0,0,0,,,Fresh
New Colors,4,Socks,,4,53,318,155,53,44,0,0,0,,,Fresh
New Colors,4,Socks,,5,64,380,185,64,53,0,0,0,,,Fresh
Shallow Reflections,4,Socks,,0,19,70,19,18,144,0,0,0,,,Cool
Shallow Reflections,4,Socks,,1,24,88,24,23,180,0,0,0,,,Cool
Shallow Reflections,4,Socks,,2,30,109,30,28,224,0,0,0,,,Cool
Shallow Reflections,4,Socks,,3,37,133,37,35,274,0,0,0,,,Cool
Shallow Reflections,4,Socks,,4,44,161,44,42,332,0,0,0,,,Cool
Shallow Reflections,4,Socks,,5,53,193,53,50,396,0,0,0,,,Cool
Soft Bibcoon Socks,4,Socks,,0,66,18,139,24,23,0,0,0,,,Sweet
Soft Bibcoon Socks,4,Socks,,1,83,23,174,30,29,0,0,0,,,Sweet
Soft Bibcoon Socks,4,Socks,,2,103,28,216,38,36,0,0,0,,,Sweet
Soft Bibcoon Socks,4,Socks,,3,126,35,265,46,44,0,0,0,,,Sweet
Soft Bibcoon Socks,4,Socks,,4,152,42,320,56,53,0,0,0,,,Sweet
Soft Bibcoon Socks,4,Socks,,5,182,50,383,66,64,0,0,0,,,Sweet
Volt Check,4,Socks,,0,16,56,18,19,111,0,0,0,,,Cool
Volt Check,4,Socks,,1,20,70,23,24,139,0,0,0,,,Cool
Volt Check,4,Socks,,2,25,87,28,30,173,0,0,0,,,Cool
Volt Check,4,Socks,,3,31,107,35,37,211,0,0,0,,,Cool
Volt Check,4,Socks,,4,37,129,42,44,256,0,0,0,,,Cool
Volt Check,4,Socks,,5,44,154,50,53,306,0,0,0,,,Cool
Dreamy Hope,3,Socks,,0,18,47,100,18,16,0,0,0,,,Sweet
Dreamy Hope,3,Socks,,1,23,59,125,23,20,0,0,0,,,Sweet
Dreamy Hope,3,Socks,,2,28,73,155,28,25,0,0,0,,,Sweet
Dreamy Hope,3,Socks,,3,35,90,190,35,31,0,0,0,,,Sweet
Dreamy Hope,3,Socks,,4,42,109,230,42,37,0,0,0,,,Sweet
Dreamy Hope,3,Socks,,5,50,130,275,50,44,0,0,0,,,Sweet
Little Luck,4,Socks,,0,19,0,116,11,57,0,0,0,,,Sweet
Little Luck,4,Socks,,1,24,22,145,14,72,0,0,0,,,Sweet
Little Luck,4,Socks,,2,30,27,180,18,89,0,0,0,,,Sweet
Little Luck,4,Socks,,3,37,33,221,21,109,0,0,0,,,Sweet
Little Luck,4,Socks,,4,44,40,267,26,132,0,0,0,,,Sweet
Little Luck,4,Socks,,5,53,47,319,31,157,0,0,0,,,Sweet
Pawprint Love,4,Socks,,0,58,13,116,12,21,0,0,0,,,Sweet
Pawprint Love,4,Socks,,1,73,0,145,15,27,0,0,0,,,Sweet
Pawprint Love,4,Socks,,2,90,21,180,19,33,0,0,0,,,Sweet
Pawprint Love,4,Socks,,3,0,25,221,23,40,0,0,0,,,Sweet
Pawprint Love,4,Socks,,4,134,30,267,28,49,0,0,0,,,Sweet
Pawprint Love,4,Socks,,5,160,36,319,33,58,0,0,0,,,Sweet
Transparent Trajectory,4,Socks,,0,18,56,113,14,18,0,0,0,,,Sweet
Transparent Trajectory,4,Socks,,1,23,70,142,18,23,0,0,0,,,Sweet
Transparent Trajectory,4,Socks,,2,28,87,176,22,28,0,0,0,,,Sweet
Transparent Trajectory,4,Socks,,3,35,107,215,27,35,0,0,0,,,Sweet
Transparent Trajectory,4,Socks,,4,42,129,260,33,42,0,0,0,,,Sweet
Transparent Trajectory,4,Socks,,5,50,154,311,39,50,0,0,0,,,Sweet
Dot-Grip Sentiments,4,Socks,,0,0,8,31,62,8,0,0,0,,,Sexy
Dot-Grip Sentiments,4,Socks,,1,14,10,39,78,10,0,0,0,,,Sexy
Dot-Grip Sentiments,4,Socks,,2,18,13,49,97,13,0,0,0,,,Sexy
Dot-Grip Sentiments,4,Socks,,3,21,16,59,118,16,0,0,0,,,Sexy
Dot-Grip Sentiments,4,Socks,,4,26,19,72,143,19,0,0,0,,,Sexy
Dot-Grip Sentiments,4,Socks,,5,31,22,86,171,22,0,0,0,,,Sexy
Crybaby Vest,3,Top,,0,43,130,46,33,247,0,0,0,,,Cool
Crybaby Vest,3,Top,,1,54,163,58,42,309,0,0,0,,,Cool
Crybaby Vest,3,Top,,2,67,202,72,52,383,0,0,0,,,Cool
Crybaby Vest,3,Top,,3,82,247,88,63,470,0,0,0,,,Cool
Crybaby Vest,3,Top,,4,99,299,106,76,569,0,0,0,,,Cool
Crybaby Vest,3,Top,,5,19,358,127,91,680,0,0,0,,,Cool
Scalding Tears,3,Top,,0,32,317,40,53,58,0,0,0,,,Fresh
Scalding Tears,3,Top,,1,40,397,50,67,73,0,0,0,,,Fresh
Scalding Tears,3,Top,,2,50,492,62,83,90,0,0,0,,,Fresh
Scalding Tears,3,Top,,3,61,603,76,101,0,0,0,0,,,Fresh
Scalding Tears,3,Top,,4,74,730,92,122,134,0,0,0,,,Fresh
Scalding Tears,3,Top,,5,88,872,110,146,160,0,0,0,,,Fresh
Steaming Skewers,3,Top,,0,34,33,261,38,134,0,0,0,,,Sweet
Steaming Skewers,3,Top,,1,43,42,327,48,168,0,0,0,,,Sweet
Steaming Skewers,3,Top,,2,53,52,405,59,208,0,0,0,,,Sweet
Steaming Skewers,3,Top,,3,65,63,496,73,255,0,0,0,,,Sweet
Steaming Skewers,3,Top,,4,79,76,601,88,309,0,0,0,,,Sweet
Steaming Skewers,3,Top,,5,94,91,718,105,369,0,0,0,,,Sweet
Golden Handprint,3,Top,,0,34,132,27,41,266,0,0,0,,,Cool
Golden Handprint,3,Top,,1,43,165,34,52,333,0,0,0,,,Cool
Golden Handprint,3,Top,,2,53,205,42,64,413,0,0,0,,,Cool
Golden Handprint,3,Top,,3,65,251,52,78,506,0,0,0,,,Cool
Golden Handprint,3,Top,,4,79,304,63,95,612,0,0,0,,,Cool
Golden Handprint,3,Top,,5,94,363,75,113,732,0,0,0,,,Cool
Noir Creed 01,3,Top,,0,37,125,48,35,256,0,0,0,,,Cool
Noir Creed 01,3,Top,,1,47,157,60,44,320,0,0,0,,,Cool
Noir Creed 01,3,Top,,2,58,194,75,55,397,0,0,0,,,Cool
Noir Creed 01,3,Top,,3,71,238,92,67,487,0,0,0,,,Cool
Noir Creed 01,3,Top,,4,86,288,0,81,589,0,0,0,,,Cool
Noir Creed 01,3,Top,,5,102,344,132,0,704,0,0,0,,,Cool
Raging Rockling,5,Top,,0,63,62,227,57,442,0,0,0,,,Cool
Raging Rockling,5,Top,,1,79,78,284,72,553,0,0,0,,,Cool
Raging Rockling,5,Top,,2,98,0,352,89,686,0,0,0,,,Cool
Raging Rockling,5,Top,,3,120,118,432,109,840,0,0,0,,,Cool
Raging Rockling,5,Top,,4,145,143,523,132,1017,0,0,0,,,Cool
Raging Rockling,5,Top,,5,174,171,625,157,1216,0,0,0,,,Cool
Riverside Run,3,Top,,0,39,134,35,24,267,0,0,0,,,Cool
Riverside Run,3,Top,,1,49,168,44,30,334,0,0,0,,,Cool
Riverside Run,3,Top,,2,61,208,55,38,414,0,0,0,,,Cool
Riverside Run,3,Top,,3,75,255,67,46,508,0,0,0,,,Cool
Riverside Run,3,Top,,4,90,309,81,56,615,0,0,0,,,Cool
Riverside Run,3,Top,,5,108,369,0,66,735,0,0,0,,,Cool
Rebellious Dream,3,Top,,0,34,29,34,138,265,0,0,0,,,Cool
Rebellious Dream,3,Top,,1,43,37,43,173,332,0,0,0,,,Cool
Rebellious Dream,3,Top,,2,53,45,53,214,41,0,0,0,,,Sexy
Rebellious Dream,3,Top,,3,65,56,65,263,504,0,0,0,,,Cool
Rebellious Dream,3,Top,,4,79,67,79,318,610,0,0,0,,,Cool
Rebellious Dream,3,Top,,5,94,80,94,380,729,0,0,0,,,Cool
Well-Organized,3,Top,,0,41,132,25,255,47,0,0,0,,,Sexy
Well-Organized,3,Top,,1,52,165,32,319,59,0,0,0,,,Sexy
Well-Organized,3,Top,,2,64,205,39,396,73,0,0,0,,,Sexy
Well-Organized,3,Top,,3,78,251,48,485,90,0,0,0,,,Sexy
Well-Organized,3,Top,,4,95,304,58,587,109,0,0,0,,,Sexy
Well-Organized,3,Top,,5,113,363,69,702,130,0,0,0,,,Sexy
Distant Gaze,3,Top,,0,130,269,35,38,28,0,0,0,,,Fresh
Distant Gaze,3,Top,,1,163,337,44,48,35,0,0,0,,,Fresh
Distant Gaze,3,Top,,2,202,417,55,59,44,0,0,0,,,Fresh
Distant Gaze,3,Top,,3,247,512,67,73,54,0,0,0,,,Fresh
Distant Gaze,3,Top,,4,299,619,81,88,65,0,0,0,,,Fresh
Distant Gaze,3,Top,,5,358,740,0,105,77,0,0,0,,,Fresh
Mark of Life,3,Top,,0,45,32,39,132,251,0,0,0,,,Cool
Mark of Life,3,Top,,1,57,40,49,165,314,0,0,0,,,Cool
Mark of Life,3,Top,,2,70,50,61,205,390,0,0,0,,,Cool
Mark of Life,3,Top,,3,86,61,75,251,477,0,0,0,,,Cool
Mark of Life,3,Top,,4,104,74,90,304,578,0,0,0,,,Cool
Mark of Life,3,Top,,5,124,88,108,363,691,0,0,0,,,Cool
Fleeting Oath,3,Top,,0,24,41,125,48,262,0,0,0,,,Cool
Fleeting Oath,3,Top,,1,30,52,157,60,328,0,0,0,,,Cool
Fleeting Oath,3,Top,,2,38,64,194,75,407,0,0,0,,,Cool
Fleeting Oath,3,Top,,3,46,78,238,92,498,0,0,0,,,Cool
Fleeting Oath,3,Top,,4,56,95,288,0,603,0,0,0,,,Cool
Fleeting Oath,3,Top,,5,66,113,344,132,721,0,0,0,,,Cool
Cutie Dragon,3,Top,,0,30,260,130,32,48,0,0,0,,,Fresh
Cutie Dragon,3,Top,,1,38,325,163,40,60,0,0,0,,,Fresh
Cutie Dragon,3,Top,,2,47,403,202,50,75,0,0,0,,,Fresh
Cutie Dragon,3,Top,,3,57,494,247,61,92,0,0,0,,,Fresh
Cutie Dragon,3,Top,,4,69,598,299,74,0,0,0,0,,,Fresh
Cutie Dragon,3,Top,,5,83,715,358,88,132,0,0,0,,,Fresh
Academy Tribute,3,Top,,0,130,44,28,42,255,0,0,0,,,Cool
Academy Tribute,3,Top,,1,163,55,35,53,319,0,0,0,,,Cool
Academy Tribute,3,Top,,2,202,69,44,66,396,0,0,0,,,Cool
Academy Tribute,3,Top,,3,247,84,54,80,485,0,0,0,,,Cool
Academy Tribute,3,Top,,4,299,102,65,0,587,0,0,0,,,Cool
Academy Tribute,3,Top,,5,358,121,77,116,702,0,0,0,,,Cool
Ceremony Guest,4,Top,,0,337,47,58,61,172,0,0,0,,,Elegant
Ceremony Guest,4,Top,,1,422,59,73,77,215,0,0,0,,,Elegant
Ceremony Guest,4,Top,,2,523,73,90,95,267,0,0,0,,,Elegant
Ceremony Guest,4,Top,,3,641,90,0,116,327,0,0,0,,,Elegant
Ceremony Guest,4,Top,,4,776,109,134,141,396,0,0,0,,,Elegant
Ceremony Guest,4,Top,,5,927,130,160,168,473,0,0,0,,,Elegant
Light Travel,3,Top,,0,35,250,42,46,127,0,0,0,,,Fresh
Light Travel,3,Top,,1,44,313,53,58,159,0,0,0,,,Fresh
Light Travel,3,Top,,2,55,388,66,72,197,0,0,0,,,Fresh
Light Travel,3,Top,,3,67,475,80,88,242,0,0,0,,,Fresh
Light Travel,3,Top,,4,81,575,0,106,293,0,0,0,,,Fresh
Light Travel,3,Top,,5,0,688,116,127,350,0,0,0,,,Fresh
Refreshing Greenery,3,Top,,0,31,248,130,48,43,0,0,0,,,Fresh
Refreshing Greenery,3,Top,,1,39,310,163,60,54,0,0,0,,,Fresh
Refreshing Greenery,3,Top,,2,49,385,202,75,67,0,0,0,,,Fresh
Refreshing Greenery,3,Top,,3,59,472,247,92,82,0,0,0,,,Fresh
Refreshing Greenery,3,Top,,4,72,0,299,0,99,0,0,0,,,Sweet
Refreshing Greenery,3,Top,,5,86,682,358,132,119,0,0,0,,,Fresh
Verdant Freedom,3,Top,,0,132,260,40,23,44,0,0,0,,,Fresh
Verdant Freedom,3,Top,,1,165,325,50,29,55,0,0,0,,,Fresh
Verdant Freedom,3,Top,,2,205,403,62,36,69,0,0,0,,,Fresh
Verdant Freedom,3,Top,,3,251,494,76,44,84,0,0,0,,,Fresh
Verdant Freedom,3,Top,,4,304,598,92,53,102,0,0,0,,,Fresh
Verdant Freedom,3,Top,,5,363,715,110,64,121,0,0,0,,,Fresh
Expedition Souvenir,3,Top,,0,45,263,35,30,127,0,0,0,,,Fresh
Expedition Souvenir,3,Top,,1,57,329,44,38,159,0,0,0,,,Fresh
Expedition Souvenir,3,Top,,2,70,408,55,47,197,0,0,0,,,Fresh
Expedition Souvenir,3,Top,,3,86,500,67,57,242,0,0,0,,,Fresh
Expedition Souvenir,3,Top,,4,104,605,81,69,293,0,0,0,,,Fresh
Expedition Souvenir,3,Top,,5,124,724,0,83,350,0,0,0,,,Fresh
Crimson Snowstorm,4,Top,,0,55,49,50,176,345,0,0,0,,,Cool
Crimson Snowstorm,4,Top,,1,69,62,63,220,432,0,0,0,,,Cool
Crimson Snowstorm,4,Top,,2,86,76,78,273,535,0,0,0,,,Cool
Crimson Snowstorm,4,Top,,3,105,94,95,335,656,0,0,0,,,Cool
Crimson Snowstorm,4,Top,,4,127,113,0,405,794,0,0,0,,,Cool
Crimson Snowstorm,4,Top,,5,152,135,138,484,949,0,0,0,,,Cool
Hundred Daisies,3,Top,,0,30,128,44,258,40,0,0,0,,,Sexy
Hundred Daisies,3,Top,,1,38,160,55,323,50,0,0,0,,,Sexy
Hundred Daisies,3,Top,,2,47,199,69,400,62,0,0,0,,,Sexy
Hundred Daisies,3,Top,,3,57,244,84,491,76,0,0,0,,,Sexy
Hundred Daisies,3,Top,,4,69,295,102,594,92,0,0,0,,,Sexy
Hundred Daisies,3,Top,,5,83,352,121,710,110,0,0,0,,,Sexy
Classroom Hours,3,Top,,0,260,30,132,44,34,0,0,0,,,Elegant
Classroom Hours,3,Top,,1,325,38,165,55,43,0,0,0,,,Elegant
Classroom Hours,3,Top,,2,403,47,205,69,53,0,0,0,,,Elegant
Classroom Hours,3,Top,,3,494,57,251,84,65,0,0,0,,,Elegant
Classroom Hours,3,Top,,4,598,69,304,102,79,0,0,0,,,Elegant
Classroom Hours,3,Top,,5,75,83,363,121,94,0,0,0,,,Sweet
Clear Mind,3,Top,,0,41,49,32,36,342,0,0,0,,,Cool
Clear Mind,3,Top,,1,52,62,40,45,428,0,0,0,,,Cool
Clear Mind,3,Top,,2,64,76,50,56,531,0,0,0,,,Cool
Clear Mind,3,Top,,3,78,94,61,69,650,0,0,0,,,Cool
Clear Mind,3,Top,,4,95,113,74,83,787,0,0,0,,,Cool
Clear Mind,3,Top,,5,113,135,88,99,941,0,0,0,,,Cool
Striped Celebration,3,Top,,0,32,47,29,131,262,0,0,0,,,Cool
Striped Celebration,3,Top,,1,40,59,37,164,328,0,0,0,,,Cool
Striped Celebration,3,Top,,2,50,73,45,204,407,0,0,0,,,Cool
Striped Celebration,3,Top,,3,61,90,56,249,498,0,0,0,,,Cool
Striped Celebration,3,Top,,4,74,109,67,302,603,0,0,0,,,Cool
Striped Celebration,3,Top,,5,88,130,80,361,721,0,0,0,,,Cool
Majestic Stance,3,Top,,0,32,134,39,37,258,0,0,0,,,Cool
Majestic Stance,3,Top,,1,40,168,49,47,323,0,0,0,,,Cool
Majestic Stance,3,Top,,2,50,208,61,58,400,0,0,0,,,Cool
Majestic Stance,3,Top,,3,61,255,75,71,491,0,0,0,,,Cool
Majestic Stance,3,Top,,4,74,309,90,86,594,0,0,0,,,Cool
